customer_id,date,transaction_amount,plan_type,churn,issuing_date,customer_tenure,total_transactions,avg_transaction,std_transaction,max_transaction,min_transaction,prev_transaction,transaction_trend,inactive_months,first_transaction,last_transaction,days_since_last_txn,rolling_avg_3m,rolling_avg_6m,first_plan,last_plan,plan_switch_count,premium_ratio,standard_ratio,basic_ratio,is_downgraded,is_upgraded,cumulative_transaction,transaction_level
CUST_1,2023-11-01,307.696977431705,Basic,1,2021-03-01,975,12,223.20065622764457,120.5442941726099,417.896893992207,38.46096996241769,261.97487482267,45.722102609035005,1.0333333333333334,2023-01-01,2023-12-01,91,267.7153815069077,221.05864193375086,Basic,Basic,2,0.25,0.5,0.25,0,0,2636.532594168948,26
CUST_1,2023-12-01,41.875280562787,Basic,1,2021-03-01,1005,12,223.20065622764457,120.5442941726099,417.896893992207,38.46096996241769,307.696977431705,-265.821696868918,1.0,2023-01-01,2023-12-01,91,203.84904427238735,190.83774598960792,Basic,Basic,2,0.25,0.5,0.25,0,0,2678.407874731735,26
CUST_10,2023-01-01,27.6117141604036,Basic,0,2022-08-01,153,12,184.84259401899442,134.74908646402838,488.167518936642,27.6117141604036,,,0.0,2023-01-01,2023-12-01,91,27.6117141604036,27.6117141604036,Basic,Standard,2,0.25,0.4166666666666667,0.3333333333333333,0,0,27.6117141604036,0
CUST_10,2023-02-01,150.405213542859,Standard,1,2022-08-01,184,12,184.84259401899442,134.74908646402838,488.167518936642,27.6117141604036,27.6117141604036,122.7934993824554,1.0333333333333334,2023-01-01,2023-12-01,91,89.0084638516313,89.0084638516313,Basic,Standard,2,0.25,0.4166666666666667,0.3333333333333333,0,0,178.0169277032626,1
CUST_10,2023-03-01,28.3006124871151,Basic,1,2022-08-01,212,12,184.84259401899442,134.74908646402838,488.167518936642,27.6117141604036,150.405213542859,-122.1046010557439,0.9333333333333333,2023-01-01,2023-12-01,91,68.77251339679258,68.77251339679258,Basic,Standard,2,0.25,0.4166666666666667,0.3333333333333333,0,0,206.3175401903777,2
CUST_10,2023-04-01,186.493414291519,Basic,1,2022-08-01,243,12,184.84259401899442,134.74908646402838,488.167518936642,27.6117141604036,28.3006124871151,158.1928018044039,1.0333333333333334,2023-01-01,2023-12-01,91,121.73308010716437,98.20273862047418,Basic,Standard,2,0.25,0.4166666666666667,0.3333333333333333,0,0,392.8109544818967,3
CUST_10,2023-05-01,265.899197426854,Premium,1,2022-08-01,273,12,184.84259401899442,134.74908646402838,488.167518936642,27.6117141604036,186.493414291519,79.40578313533501,1.0,2023-01-01,2023-12-01,91,160.2310747351627,131.74203038175014,Basic,Standard,2,0.25,0.4166666666666667,0.3333333333333333,0,1,658.7101519087507,6
CUST_10,2023-06-01,115.752303473453,Standard,1,2022-08-01,304,12,184.84259401899442,134.74908646402838,488.167518936642,27.6117141604036,265.899197426854,-150.14689395340102,1.0333333333333334,2023-01-01,2023-12-01,91,189.38163839727534,129.07707589703395,Basic,Standard,2,0.25,0.4166666666666667,0.3333333333333333,1,0,774.4624553822038,7
CUST_10,2023-07-01,51.8202578469463,Premium,1,2022-08-01,334,12,184.84259401899442,134.74908646402838,488.167518936642,27.6117141604036,115.752303473453,-63.9320456265067,1.0,2023-01-01,2023-12-01,91,144.49058624908446,133.11183317812439,Basic,Standard,2,0.25,0.4166666666666667,0.3333333333333333,0,1,826.28271322915,8
CUST_10,2023-08-01,270.363769468393,Premium,1,2022-08-01,365,12,184.84259401899442,134.74908646402838,488.167518936642,27.6117141604036,51.8202578469463,218.5435116214467,1.0333333333333334,2023-01-01,2023-12-01,91,145.97877692959744,153.10492583238008,Basic,Standard,2,0.25,0.4166666666666667,0.3333333333333333,0,0,1096.646482697543,10
CUST_10,2023-09-01,322.340651734121,Standard,1,2022-08-01,396,12,184.84259401899442,134.74908646402838,488.167518936642,27.6117141604036,270.363769468393,51.97688226572802,1.0333333333333334,2023-01-01,2023-12-01,91,214.84155968315346,202.1115990402144,Basic,Standard,2,0.25,0.4166666666666667,0.3333333333333333,1,0,1418.9871344316641,14
CUST_10,2023-10-01,488.167518936642,Standard,1,2022-08-01,426,12,184.84259401899442,134.74908646402838,488.167518936642,27.6117141604036,322.340651734121,165.826867202521,1.0,2023-01-01,2023-12-01,91,360.290646713052,252.39061648106824,Basic,Standard,2,0.25,0.4166666666666667,0.3333333333333333,0,0,1907.154653368306,19
CUST_10,2023-11-01,168.248671741211,Basic,1,2022-08-01,457,12,184.84259401899442,134.74908646402838,488.167518936642,27.6117141604036,488.167518936642,-319.918847195431,1.0333333333333334,2023-01-01,2023-12-01,91,326.25228080399137,236.1155288667944,Basic,Standard,2,0.25,0.4166666666666667,0.3333333333333333,0,0,2075.403325109517,20
CUST_10,2023-12-01,142.707803118416,Standard,1,2022-08-01,487,12,184.84259401899442,134.74908646402838,488.167518936642,27.6117141604036,168.248671741211,-25.540868622795017,1.0,2023-01-01,2023-12-01,91,266.3746645987564,240.6081121409549,Basic,Standard,2,0.25,0.4166666666666667,0.3333333333333333,0,0,2218.111128227933,22
CUST_100,2023-01-01,419.697674571552,Standard,0,2021-07-01,549,12,229.02228814701243,151.8098927111212,498.619353412446,42.6167166779692,,,0.0,2023-01-01,2023-12-01,91,419.697674571552,419.697674571552,Standard,Standard,2,0.4166666666666667,0.4166666666666667,0.16666666666666666,0,0,419.697674571552,4
CUST_100,2023-02-01,247.696383389975,Standard,0,2021-07-01,580,12,229.02228814701243,151.8098927111212,498.619353412446,42.6167166779692,419.697674571552,-172.001291181577,1.0333333333333334,2023-01-01,2023-12-01,91,333.6970289807635,333.6970289807635,Standard,Standard,2,0.4166666666666667,0.4166666666666667,0.16666666666666666,0,0,667.394057961527,6
CUST_100,2023-03-01,231.134115384335,Standard,0,2021-07-01,608,12,229.02228814701243,151.8098927111212,498.619353412446,42.6167166779692,247.696383389975,-16.56226800564002,0.9333333333333333,2023-01-01,2023-12-01,91,299.5093911152873,299.5093911152873,Standard,Standard,2,0.4166666666666667,0.4166666666666667,0.16666666666666666,0,0,898.528173345862,8
CUST_100,2023-04-01,442.45433961845,Premium,0,2021-07-01,639,12,229.02228814701243,151.8098927111212,498.619353412446,42.6167166779692,231.134115384335,211.320224234115,1.0333333333333334,2023-01-01,2023-12-01,91,307.09494613092,335.245628241078,Standard,Standard,2,0.4166666666666667,0.4166666666666667,0.16666666666666666,0,1,1340.982512964312,13
CUST_100,2023-05-01,200.034784059296,Standard,0,2021-07-01,669,12,229.02228814701243,151.8098927111212,498.619353412446,42.6167166779692,442.45433961845,-242.419555559154,1.0,2023-01-01,2023-12-01,91,291.207746354027,308.2034594047216,Standard,Standard,2,0.4166666666666667,0.4166666666666667,0.16666666666666666,1,0,1541.017297023608,15
CUST_100,2023-06-01,109.701643823822,Basic,0,2021-07-01,700,12,229.02228814701243,151.8098927111212,498.619353412446,42.6167166779692,200.034784059296,-90.33314023547399,1.0333333333333334,2023-01-01,2023-12-01,91,250.73025583385598,275.11982347457166,Standard,Standard,2,0.4166666666666667,0.4166666666666667,0.16666666666666666,0,0,1650.71894084743,16
CUST_100,2023-07-01,200.808420099649,Basic,0,2021-07-01,730,12,229.02228814701243,151.8098927111212,498.619353412446,42.6167166779692,109.701643823822,91.106776275827,1.0,2023-01-01,2023-12-01,91,170.18161599425568,238.63828106258782,Standard,Standard,2,0.4166666666666667,0.4166666666666667,0.16666666666666666,0,0,1851.527360947079,18
CUST_100,2023-08-01,42.6167166779692,Premium,0,2021-07-01,761,12,229.02228814701243,151.8098927111212,498.619353412446,42.6167166779692,200.808420099649,-158.1917034216798,1.0333333333333334,2023-01-01,2023-12-01,91,117.70892686714673,204.45833661058683,Standard,Standard,2,0.4166666666666667,0.4166666666666667,0.16666666666666666,0,1,1894.144077625048,18
CUST_100,2023-09-01,193.979774948585,Premium,0,2021-07-01,792,12,229.02228814701243,151.8098927111212,498.619353412446,42.6167166779692,42.6167166779692,151.3630582706158,1.0333333333333334,2023-01-01,2023-12-01,91,145.80163724206773,198.26594653796187,Standard,Standard,2,0.4166666666666667,0.4166666666666667,0.16666666666666666,0,0,2088.123852573633,20
CUST_100,2023-10-01,498.619353412446,Premium,0,2021-07-01,822,12,229.02228814701243,151.8098927111212,498.619353412446,42.6167166779692,193.979774948585,304.63957846386097,1.0,2023-01-01,2023-12-01,91,245.07194834633341,207.62678217029452,Standard,Standard,2,0.4166666666666667,0.4166666666666667,0.16666666666666666,0,0,2586.7432059860794,25
CUST_100,2023-11-01,117.854549693329,Premium,0,2021-07-01,853,12,229.02228814701243,151.8098927111212,498.619353412446,42.6167166779692,498.619353412446,-380.764803719117,1.0333333333333334,2023-01-01,2023-12-01,91,270.15122601812,193.93007644263335,Standard,Standard,2,0.4166666666666667,0.4166666666666667,0.16666666666666666,0,0,2704.5977556794082,27
CUST_100,2023-12-01,43.6697020847409,Standard,0,2021-07-01,883,12,229.02228814701243,151.8098927111212,498.619353412446,42.6167166779692,117.854549693329,-74.18484760858811,1.0,2023-01-01,2023-12-01,91,220.04786839683865,182.92475281945318,Standard,Standard,2,0.4166666666666667,0.4166666666666667,0.16666666666666666,1,0,2748.267457764149,27
CUST_11,2023-01-01,48.4436268577103,Basic,0,2023-01-01,0,12,175.33671905013543,136.06947397761178,419.63025905098095,17.0528094285804,,,0.0,2023-01-01,2023-12-01,91,48.4436268577103,48.4436268577103,Basic,Basic,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,48.4436268577103,0
CUST_11,2023-02-01,419.63025905098095,Premium,0,2023-01-01,31,12,175.33671905013543,136.06947397761178,419.63025905098095,17.0528094285804,48.4436268577103,371.18663219327067,1.0333333333333334,2023-01-01,2023-12-01,91,234.03694295434562,234.03694295434562,Basic,Basic,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1,468.07388590869124,4
CUST_11,2023-03-01,94.9142168347144,Premium,0,2023-01-01,59,12,175.33671905013543,136.06947397761178,419.63025905098095,17.0528094285804,419.63025905098095,-324.71604221626654,0.9333333333333333,2023-01-01,2023-12-01,91,187.66270091446856,187.66270091446856,Basic,Basic,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,562.9881027434056,5
CUST_11,2023-04-01,279.121065705999,Standard,0,2023-01-01,90,12,175.33671905013543,136.06947397761178,419.63025905098095,17.0528094285804,94.9142168347144,184.2068488712846,1.0333333333333334,2023-01-01,2023-12-01,91,264.55518053056477,210.52729211235118,Basic,Basic,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,842.1091684494047,8
CUST_11,2023-05-01,147.167609503512,Standard,0,2023-01-01,120,12,175.33671905013543,136.06947397761178,419.63025905098095,17.0528094285804,279.121065705999,-131.953456202487,1.0,2023-01-01,2023-12-01,91,173.73429734807516,197.85535559058332,Basic,Basic,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,989.2767779529166,9
CUST_11,2023-06-01,281.633485730586,Standard,0,2023-01-01,151,12,175.33671905013543,136.06947397761178,419.63025905098095,17.0528094285804,147.167609503512,134.465876227074,1.0333333333333334,2023-01-01,2023-12-01,91,235.974053646699,211.8183772805838,Basic,Basic,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,1270.9102636835028,12
CUST_11,2023-07-01,131.388184855567,Premium,0,2023-01-01,181,12,175.33671905013543,136.06947397761178,419.63025905098095,17.0528094285804,281.633485730586,-150.245300875019,1.0,2023-01-01,2023-12-01,91,186.72976002988835,225.64247028022655,Basic,Basic,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1,1402.2984485390696,14
CUST_11,2023-08-01,17.0528094285804,Basic,1,2023-01-01,212,12,175.33671905013543,136.06947397761178,419.63025905098095,17.0528094285804,131.388184855567,-114.3353754269866,1.0333333333333334,2023-01-01,2023-12-01,91,143.35816000491113,158.54622867649314,Basic,Basic,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,1419.35125796765,14
CUST_11,2023-09-01,29.9571131362954,Standard,1,2023-01-01,243,12,175.33671905013543,136.06947397761178,419.63025905098095,17.0528094285804,17.0528094285804,12.904303707715002,1.0333333333333334,2023-01-01,2023-12-01,91,59.46603580681427,147.72004472675664,Basic,Basic,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,1449.3083711039455,14
CUST_11,2023-10-01,354.792351096212,Basic,1,2023-01-01,273,12,175.33671905013543,136.06947397761178,419.63025905098095,17.0528094285804,29.9571131362954,324.8352379599166,1.0,2023-01-01,2023-12-01,91,133.9340912203626,160.33192562512548,Basic,Basic,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,1804.1007222001574,18
CUST_11,2023-11-01,57.9387387189907,Premium,1,2023-01-01,304,12,175.33671905013543,136.06947397761178,419.63025905098095,17.0528094285804,354.792351096212,-296.8536123772213,1.0333333333333334,2023-01-01,2023-12-01,91,147.56273431716602,145.4604471610386,Basic,Basic,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1,1862.039460919148,18
CUST_11,2023-12-01,242.001167682477,Basic,1,2023-01-01,334,12,175.33671905013543,136.06947397761178,419.63025905098095,17.0528094285804,57.9387387189907,184.0624289634863,1.0,2023-01-01,2023-12-01,91,218.2440858325599,138.85506081968708,Basic,Basic,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,2104.040628601625,21
CUST_12,2023-01-01,222.587308126607,Premium,0,2020-03-01,1036,12,338.9089116486703,116.0857324618145,471.317756300497,59.3812206749391,,,0.0,2023-01-01,2023-12-01,91,222.587308126607,222.587308126607,Premium,Basic,2,0.5,0.3333333333333333,0.16666666666666666,0,1,222.587308126607,2
CUST_12,2023-02-01,321.195888925146,Standard,0,2020-03-01,1067,12,338.9089116486703,116.0857324618145,471.317756300497,59.3812206749391,222.587308126607,98.60858079853898,1.0333333333333334,2023-01-01,2023-12-01,91,271.8915985258765,271.8915985258765,Premium,Basic,2,0.5,0.3333333333333333,0.16666666666666666,1,0,543.783197051753,5
CUST_12,2023-03-01,316.671358699976,Basic,0,2020-03-01,1095,12,338.9089116486703,116.0857324618145,471.317756300497,59.3812206749391,321.195888925146,-4.524530225169997,0.9333333333333333,2023-01-01,2023-12-01,91,286.81818525057633,286.81818525057633,Premium,Basic,2,0.5,0.3333333333333333,0.16666666666666666,0,0,860.454555751729,8
CUST_12,2023-04-01,332.759879493283,Standard,0,2020-03-01,1126,12,338.9089116486703,116.0857324618145,471.317756300497,59.3812206749391,316.671358699976,16.088520793306998,1.0333333333333334,2023-01-01,2023-12-01,91,323.54237570613503,298.303608811253,Premium,Basic,2,0.5,0.3333333333333333,0.16666666666666666,0,0,1193.214435245012,11
CUST_12,2023-05-01,324.785446321095,Standard,0,2020-03-01,1156,12,338.9089116486703,116.0857324618145,471.317756300497,59.3812206749391,332.759879493283,-7.974433172188014,1.0,2023-01-01,2023-12-01,91,324.73889483811803,303.5999763132214,Premium,Basic,2,0.5,0.3333333333333333,0.16666666666666666,0,0,1517.999881566107,15
CUST_12,2023-06-01,470.712818298229,Premium,0,2020-03-01,1187,12,338.9089116486703,116.0857324618145,471.317756300497,59.3812206749391,324.785446321095,145.92737197713404,1.0333333333333334,2023-01-01,2023-12-01,91,376.08604803753565,331.452116644056,Premium,Basic,2,0.5,0.3333333333333333,0.16666666666666666,0,1,1988.712699864336,19
CUST_12,2023-07-01,325.211227036753,Premium,0,2020-03-01,1217,12,338.9089116486703,116.0857324618145,471.317756300497,59.3812206749391,470.712818298229,-145.50159126147605,1.0,2023-01-01,2023-12-01,91,373.5698305520256,348.5561031290803,Premium,Basic,2,0.5,0.3333333333333333,0.16666666666666666,0,0,2313.923926901089,23
CUST_12,2023-08-01,471.317756300497,Premium,0,2020-03-01,1248,12,338.9089116486703,116.0857324618145,471.317756300497,59.3812206749391,325.211227036753,146.10652926374405,1.0333333333333334,2023-01-01,2023-12-01,91,422.413933878493,373.5764143583055,Premium,Basic,2,0.5,0.3333333333333333,0.16666666666666666,0,0,2785.241683201586,27
CUST_12,2023-09-01,453.621814558471,Standard,0,2020-03-01,1279,12,338.9089116486703,116.0857324618145,471.317756300497,59.3812206749391,471.317756300497,-17.695941742026037,1.0333333333333334,2023-01-01,2023-12-01,91,416.716932631907,396.4014903347213,Premium,Basic,2,0.5,0.3333333333333333,0.16666666666666666,1,0,3238.863497760057,32
CUST_12,2023-10-01,59.3812206749391,Premium,0,2020-03-01,1309,12,338.9089116486703,116.0857324618145,471.317756300497,59.3812206749391,453.621814558471,-394.2405938835319,1.0,2023-01-01,2023-12-01,91,328.1069305113024,350.838380531664,Premium,Basic,2,0.5,0.3333333333333333,0.16666666666666666,0,1,3298.2447184349962,32
CUST_12,2023-11-01,344.673318974015,Premium,0,2020-03-01,1340,12,338.9089116486703,116.0857324618145,471.317756300497,59.3812206749391,59.3812206749391,285.29209829907586,1.0333333333333334,2023-01-01,2023-12-01,91,285.8921180691417,354.15302597381736,Premium,Basic,2,0.5,0.3333333333333333,0.16666666666666666,0,0,3642.918037409011,32
CUST_12,2023-12-01,423.988902375033,Basic,0,2020-03-01,1370,12,338.9089116486703,116.0857324618145,471.317756300497,59.3812206749391,344.673318974015,79.31558340101799,1.0,2023-01-01,2023-12-01,91,276.01448067466237,346.3657066532847,Premium,Basic,2,0.5,0.3333333333333333,0.16666666666666666,1,0,4066.906939784044,32
CUST_13,2023-01-01,148.108839638966,Standard,0,2020-12-01,761,12,255.32606990873253,140.4384586280048,475.797501999402,54.7304716252054,,,0.0,2023-01-01,2023-12-01,91,148.108839638966,148.108839638966,Standard,Standard,2,0.5,0.25,0.25,0,0,148.108839638966,1
CUST_13,2023-02-01,318.181994922143,Basic,0,2020-12-01,792,12,255.32606990873253,140.4384586280048,475.797501999402,54.7304716252054,148.108839638966,170.07315528317702,1.0333333333333334,2023-01-01,2023-12-01,91,233.1454172805545,233.1454172805545,Standard,Standard,2,0.5,0.25,0.25,0,0,466.290834561109,4
CUST_13,2023-03-01,403.705655888576,Standard,0,2020-12-01,820,12,255.32606990873253,140.4384586280048,475.797501999402,54.7304716252054,318.181994922143,85.523660966433,0.9333333333333333,2023-01-01,2023-12-01,91,289.998830149895,289.998830149895,Standard,Standard,2,0.5,0.25,0.25,0,0,869.9964904496851,8
CUST_13,2023-04-01,377.801228304021,Premium,0,2020-12-01,851,12,255.32606990873253,140.4384586280048,475.797501999402,54.7304716252054,403.705655888576,-25.904427584555037,1.0333333333333334,2023-01-01,2023-12-01,91,366.56295970491334,311.9494296884265,Standard,Standard,2,0.5,0.25,0.25,0,1,1247.797718753706,12
CUST_13,2023-05-01,212.182661686599,Basic,0,2020-12-01,881,12,255.32606990873253,140.4384586280048,475.797501999402,54.7304716252054,377.801228304021,-165.61856661742198,1.0,2023-01-01,2023-12-01,91,331.2298486263987,291.996076088061,Standard,Standard,2,0.5,0.25,0.25,1,0,1459.980380440305,14
CUST_13,2023-06-01,176.993734723979,Premium,0,2020-12-01,912,12,255.32606990873253,140.4384586280048,475.797501999402,54.7304716252054,212.182661686599,-35.18892696262,1.0333333333333334,2023-01-01,2023-12-01,91,255.65920823819965,272.82901919404736,Standard,Standard,2,0.5,0.25,0.25,0,1,1636.974115164284,16
CUST_13,2023-07-01,220.207073413759,Premium,0,2020-12-01,942,12,255.32606990873253,140.4384586280048,475.797501999402,54.7304716252054,176.993734723979,43.21333868977999,1.0,2023-01-01,2023-12-01,91,203.127823274779,284.8453914898462,Standard,Standard,2,0.5,0.25,0.25,0,0,1857.181188578043,18
CUST_13,2023-08-01,60.530695729607,Premium,0,2020-12-01,973,12,255.32606990873253,140.4384586280048,475.797501999402,54.7304716252054,220.207073413759,-159.676377684152,1.0333333333333334,2023-01-01,2023-12-01,91,152.57716795578168,241.90350829109016,Standard,Standard,2,0.5,0.25,0.25,0,0,1917.71188430765,19
CUST_13,2023-09-01,414.964158392793,Premium,0,2020-12-01,1004,12,255.32606990873253,140.4384586280048,475.797501999402,54.7304716252054,60.530695729607,354.43346266318605,1.0333333333333334,2023-01-01,2023-12-01,91,231.900642512053,243.77992537512634,Standard,Standard,2,0.5,0.25,0.25,0,0,2332.676042700443,23
CUST_13,2023-10-01,200.70882257974,Basic,0,2020-12-01,1034,12,255.32606990873253,140.4384586280048,475.797501999402,54.7304716252054,414.964158392793,-214.25533581305302,1.0,2023-01-01,2023-12-01,91,225.40122556738,214.2645244210795,Standard,Standard,2,0.5,0.25,0.25,1,0,2533.384865280183,25
CUST_13,2023-11-01,54.7304716252054,Premium,0,2020-12-01,1065,12,255.32606990873253,140.4384586280048,475.797501999402,54.7304716252054,200.70882257974,-145.9783509545346,1.0333333333333334,2023-01-01,2023-12-01,91,223.46781753257946,188.02249274418057,Standard,Standard,2,0.5,0.25,0.25,0,1,2588.1153369053886,25
CUST_13,2023-12-01,475.797501999402,Standard,0,2020-12-01,1095,12,255.32606990873253,140.4384586280048,475.797501999402,54.7304716252054,54.7304716252054,421.06703037419663,1.0,2023-01-01,2023-12-01,91,243.74559873478248,237.8231206234177,Standard,Standard,2,0.5,0.25,0.25,1,0,3063.9128389047905,30
CUST_14,2023-01-01,229.738305769377,Premium,0,2021-01-01,730,12,212.2005485053301,164.93601369598005,474.1518029180911,38.2037924081557,,,0.0,2023-01-01,2023-12-01,91,229.738305769377,229.738305769377,Premium,Premium,2,0.3333333333333333,0.4166666666666667,0.25,0,1,229.738305769377,2
CUST_14,2023-02-01,339.534043477749,Basic,0,2021-01-01,761,12,212.2005485053301,164.93601369598005,474.1518029180911,38.2037924081557,229.738305769377,109.79573770837197,1.0333333333333334,2023-01-01,2023-12-01,91,284.63617462356297,284.63617462356297,Premium,Premium,2,0.3333333333333333,0.4166666666666667,0.25,1,0,569.2723492471259,5
CUST_14,2023-03-01,396.912889969331,Basic,0,2021-01-01,789,12,212.2005485053301,164.93601369598005,474.1518029180911,38.2037924081557,339.534043477749,57.37884649158201,0.9333333333333333,2023-01-01,2023-12-01,91,322.0617464054856,322.0617464054856,Premium,Premium,2,0.3333333333333333,0.4166666666666667,0.25,0,0,966.1852392164569,9
CUST_14,2023-04-01,38.2037924081557,Standard,0,2021-01-01,820,12,212.2005485053301,164.93601369598005,474.1518029180911,38.2037924081557,396.912889969331,-358.70909756117527,1.0333333333333334,2023-01-01,2023-12-01,91,258.2169086184119,251.09725790615317,Premium,Premium,2,0.3333333333333333,0.4166666666666667,0.25,0,0,1004.3890316246127,10
CUST_14,2023-05-01,444.975049551567,Standard,0,2021-01-01,850,12,212.2005485053301,164.93601369598005,474.1518029180911,38.2037924081557,38.2037924081557,406.7712571434113,1.0,2023-01-01,2023-12-01,91,293.3639106430179,289.872816235236,Premium,Premium,2,0.3333333333333333,0.4166666666666667,0.25,0,0,1449.3640811761798,14
CUST_14,2023-06-01,80.0659242058896,Standard,0,2021-01-01,881,12,212.2005485053301,164.93601369598005,474.1518029180911,38.2037924081557,444.975049551567,-364.9091253456774,1.0333333333333334,2023-01-01,2023-12-01,91,187.74825538853744,254.90500089701155,Premium,Premium,2,0.3333333333333333,0.4166666666666667,0.25,0,0,1529.4300053820693,15
CUST_14,2023-07-01,59.5501113001672,Standard,0,2021-01-01,911,12,212.2005485053301,164.93601369598005,474.1518029180911,38.2037924081557,80.0659242058896,-20.5158129057224,1.0,2023-01-01,2023-12-01,91,194.86369501920797,226.54030181880992,Premium,Premium,2,0.3333333333333333,0.4166666666666667,0.25,0,0,1588.9801166822365,15
CUST_14,2023-08-01,45.6538731184548,Premium,0,2021-01-01,942,12,212.2005485053301,164.93601369598005,474.1518029180911,38.2037924081557,59.5501113001672,-13.896238181712405,1.0333333333333334,2023-01-01,2023-12-01,91,61.756636208170534,177.56027342559423,Premium,Premium,2,0.3333333333333333,0.4166666666666667,0.25,0,1,1634.6339898006913,16
CUST_14,2023-09-01,49.8609025145309,Basic,0,2021-01-01,973,12,212.2005485053301,164.93601369598005,474.1518029180911,38.2037924081557,45.6538731184548,4.207029396076102,1.0333333333333334,2023-01-01,2023-12-01,91,51.688295644384304,119.71827551646088,Premium,Premium,2,0.3333333333333333,0.4166666666666667,0.25,1,0,1684.4948923152222,16
